idleitura_sensor,idsensor,tipo_variavel,valor,unidade,data_observacao,data_registo,qualidade_dado,validada
1266,6,caudal_estimado,62.81,m3/s,2026-05-09 11:00:00,2026-05-09 11:02:00,suspeita,0
1267,7,nivel_agua_percentagem,64.49,%,2026-05-09 11:00:00,2026-05-09 11:05:00,boa,1
1268,8,precipitacao_horaria,5.87,mm,2026-05-09 11:00:00,2026-05-09 11:01:00,boa,1
1269,9,caudal_estimado,71.96,m3/s,2026-05-09 11:00:00,2026-05-09 11:03:00,boa,1
1270,10,nivel_agua_percentagem,44.17,%,2026-05-09 11:00:00,2026-05-09 11:02:00,boa,1
1271,11,precipitacao_horaria,3.53,mm,2026-05-09 11:00:00,2026-05-09 11:00:00,boa,1
1272,12,caudal_estimado,26.69,m3/s,2026-05-09 11:00:00,2026-05-09 11:03:00,boa,1
1273,13,nivel_agua_percentagem,48.1,%,2026-05-09 11:00:00,2026-05-09 11:04:00,boa,1
1274,14,precipitacao_horaria,3.53,mm,2026-05-09 11:00:00,2026-05-09 11:05:00,boa,1
1275,15,caudal_estimado,64.01,m3/s,2026-05-09 11:00:00,2026-05-09 11:02:00,boa,1
1276,16,nivel_agua_percentagem,43.63,%,2026-05-09 11:00:00,2026-05-09 11:04:00,boa,1
1277,17,precipitacao_horaria,3.53,mm,2026-05-09 11:00:00,2026-05-09 11:00:00,boa,1
1278,18,caudal_estimado,43.32,m3/s,2026-05-09 11:00:00,2026-05-09 11:02:00,boa,1
1279,19,nivel_agua_percentagem,42.66,%,2026-05-09 11:00:00,2026-05-09 11:05:00,boa,1
1280,20,precipitacao_horaria,2.05,mm,2026-05-09 11:00:00,2026-05-09 11:00:00,boa,1
1281,21,caudal_estimado,40.9,m3/s,2026-05-09 11:00:00,2026-05-09 11:01:00,boa,1
1282,22,nivel_agua_percentagem,38.77,%,2026-05-09 11:00:00,2026-05-09 11:04:00,boa,1
1283,23,precipitacao_horaria,2.05,mm,2026-05-09 11:00:00,2026-05-09 11:04:00,boa,1
1284,24,caudal_estimado,32.19,m3/s,2026-05-09 11:00:00,2026-05-09 11:00:00,boa,1
1285,25,nivel_agua_percentagem,45.14,%,2026-05-09 11:00:00,2026-05-09 11:04:00,boa,1
1286,26,precipitacao_horaria,2.05,mm,2026-05-09 11:00:00,2026-05-09 11:05:00,suspeita,0
1287,27,caudal_estimado,58.53,m3/s,2026-05-09 11:00:00,2026-05-09 11:02:00,boa,1
1288,28,nivel_agua_percentagem,42.04,%,2026-05-09 11:00:00,2026-05-09 11:05:00,boa,1
1289,29,precipitacao_horaria,3.32,mm,2026-05-09 11:00:00,2026-05-09 11:05:00,boa,1
1290,30,caudal_estimado,44.55,m3/s,2026-05-09 11:00:00,2026-05-09 11:04:00,boa,1
1291,31,nivel_agua_percentagem,42.25,%,2026-05-09 11:00:00,2026-05-09 11:05:00,boa,1
1292,32,precipitacao_horaria,3.32,mm,2026-05-09 11:00:00,2026-05-09 11:02:00,boa,1
1293,33,caudal_estimado,34.1,m3/s,2026-05-09 11:00:00,2026-05-09 11:04:00,boa,1
1294,34,nivel_agua_percentagem,33.17,%,2026-05-09 11:00:00,2026-05-09 11:02:00,boa,1
1295,35,precipitacao_horaria,3.32,mm,2026-05-09 11:00:00,2026-05-09 11:01:00,boa,1
1296,36,caudal_estimado,22.33,m3/s,2026-05-09 11:00:00,2026-05-09 11:03:00,boa,1
1297,1,nivel_agua_percentagem,66.5,%,2026-05-09 12:00:00,2026-05-09 12:02:00,suspeita,0
1298,2,precipitacao_horaria,0.19,mm,2026-05-09 12:00:00,2026-05-09 12:02:00,boa,1
1299,3,caudal_estimado,50.13,m3/s,2026-05-09 12:00:00,2026-05-09 12:03:00,boa,1
1300,4,nivel_agua_percentagem,59.64,%,2026-05-09 12:00:00,2026-05-09 12:01:00,boa,1
1301,5,precipitacao_horaria,0.19,mm,2026-05-09 12:00:00,2026-05-09 12:04:00,boa,1
1302,6,caudal_estimado,37.08,m3/s,2026-05-09 12:00:00,2026-05-09 12:02:00,boa,1
1303,7,nivel_agua_percentagem,65.2,%,2026-05-09 12:00:00,2026-05-09 12:00:00,boa,1
1304,8,precipitacao_horaria,0.19,mm,2026-05-09 12:00:00,2026-05-09 12:04:00,boa,1
1305,9,caudal_estimado,42.42,m3/s,2026-05-09 12:00:00,2026-05-09 12:04:00,boa,1
1306,10,nivel_agua_percentagem,51.91,%,2026-05-09 12:00:00,2026-05-09 12:02:00,boa,1
1307,11,precipitacao_horaria,4.02,mm,2026-05-09 12:00:00,2026-05-09 12:05:00,suspeita,0
1308,12,caudal_estimado,53.2,m3/s,2026-05-09 12:00:00,2026-05-09 12:01:00,boa,1
1309,13,nivel_agua_percentagem,47.03,%,2026-05-09 12:00:00,2026-05-09 12:00:00,boa,1
1310,14,precipitacao_horaria,4.02,mm,2026-05-09 12:00:00,2026-05-09 12:03:00,boa,1
1311,15,caudal_estimado,50.9,m3/s,2026-05-09 12:00:00,2026-05-09 12:05:00,boa,1
1312,16,nivel_agua_percentagem,46.61,%,2026-05-09 12:00:00,2026-05-09 12:03:00,boa,1
1313,17,precipitacao_horaria,4.02,mm,2026-05-09 12:00:00,2026-05-09 12:05:00,boa,1
1314,18,caudal_estimado,57.63,m3/s,2026-05-09 12:00:00,2026-05-09 12:00:00,boa,1
1315,19,nivel_agua_percentagem,38.65,%,2026-05-09 12:00:00,2026-05-09 12:01:00,boa,1
1316,20,precipitacao_horaria,3.41,mm,2026-05-09 12:00:00,2026-05-09 12:05:00,boa,1
1317,21,caudal_estimado,43.97,m3/s,2026-05-09 12:00:00,2026-05-09 12:02:00,boa,1
1318,22,nivel_agua_percentagem,41.11,%,2026-05-09 12:00:00,2026-05-09 12:00:00,boa,1
1319,23,precipitacao_horaria,3.41,mm,2026-05-09 12:00:00,2026-05-09 12:05:00,boa,1
1320,24,caudal_estimado,32.92,m3/s,2026-05-09 12:00:00,2026-05-09 12:05:00,boa,1
1321,25,nivel_agua_percentagem,44.8,%,2026-05-09 12:00:00,2026-05-09 12:02:00,boa,1
1322,26,precipitacao_horaria,3.41,mm,2026-05-09 12:00:00,2026-05-09 12:00:00,suspeita,0
1323,27,caudal_estimado,60.1,m3/s,2026-05-09 12:00:00,2026-05-09 12:01:00,boa,1
1324,28,nivel_agua_percentagem,36.24,%,2026-05-09 12:00:00,2026-05-09 12:01:00,boa,1
1325,29,precipitacao_horaria,0.4,mm,2026-05-09 12:00:00,2026-05-09 12:00:00,boa,1
1326,30,caudal_estimado,33.73,m3/s,2026-05-09 12:00:00,2026-05-09 12:00:00,boa,1
1327,31,nivel_agua_percentagem,34.64,%,2026-05-09 12:00:00,2026-05-09 12:02:00,boa,1
1328,32,precipitacao_horaria,0.4,mm,2026-05-09 12:00:00,2026-05-09 12:04:00,boa,1
1329,33,caudal_estimado,28.77,m3/s,2026-05-09 12:00:00,2026-05-09 12:01:00,boa,1
1330,34,nivel_agua_percentagem,37.78,%,2026-05-09 12:00:00,2026-05-09 12:02:00,boa,1
1331,35,precipitacao_horaria,0.4,mm,2026-05-09 12:00:00,2026-05-09 12:04:00,boa,1
1332,36,caudal_estimado,40.4,m3/s,2026-05-09 12:00:00,2026-05-09 12:02:00,boa,1
1333,1,nivel_agua_percentagem,71.83,%,2026-05-09 13:00:00,2026-05-09 13:01:00,boa,1
1334,2,precipitacao_horaria,2.62,mm,2026-05-09 13:00:00,2026-05-09 13:01:00,boa,1
1335,3,caudal_estimado,90.9,m3/s,2026-05-09 13:00:00,2026-05-09 13:01:00,boa,1
1336,4,nivel_agua_percentagem,62.73,%,2026-05-09 13:00:00,2026-05-09 13:03:00,boa,1
1337,5,precipitacao_horaria,2.62,mm,2026-05-09 13:00:00,2026-05-09 13:05:00,boa,1
1338,6,caudal_estimado,55.52,m3/s,2026-05-09 13:00:00,2026-05-09 13:02:00,boa,1
1339,7,nivel_agua_percentagem,59.56,%,2026-05-09 13:00:00,2026-05-09 13:03:00,boa,1
1340,8,precipitacao_horaria,2.62,mm,2026-05-09 13:00:00,2026-05-09 13:03:00,boa,1
1341,9,caudal_estimado,61.65,m3/s,2026-05-09 13:00:00,2026-05-09 13:04:00,boa,1
1342,10,nivel_agua_percentagem,50.59,%,2026-05-09 13:00:00,2026-05-09 13:00:00,boa,1
1343,11,precipitacao_horaria,0,mm,2026-05-09 13:00:00,2026-05-09 13:05:00,boa,1
1344,12,caudal_estimado,33.91,m3/s,2026-05-09 13:00:00,2026-05-09 13:05:00,boa,1
1345,13,nivel_agua_percentagem,40.38,%,2026-05-09 13:00:00,2026-05-09 13:04:00,boa,1
1346,14,precipitacao_horaria,0,mm,2026-05-09 13:00:00,2026-05-09 13:03:00,boa,1
1347,15,caudal_estimado,53.22,m3/s,2026-05-09 13:00:00,2026-05-09 13:01:00,boa,1
1348,16,nivel_agua_percentagem,43.33,%,2026-05-09 13:00:00,2026-05-09 13:03:00,boa,1
1349,17,precipitacao_horaria,0,mm,2026-05-09 13:00:00,2026-05-09 13:04:00,boa,1
1350,18,caudal_estimado,44.59,m3/s,2026-05-09 13:00:00,2026-05-09 13:03:00,boa,1
1351,19,nivel_agua_percentagem,37.51,%,2026-05-09 13:00:00,2026-05-09 13:00:00,suspeita,0
1352,20,precipitacao_horaria,1.81,mm,2026-05-09 13:00:00,2026-05-09 13:04:00,boa,1
1353,21,caudal_estimado,36.57,m3/s,2026-05-09 13:00:00,2026-05-09 13:01:00,boa,1
1354,22,nivel_agua_percentagem,35.45,%,2026-05-09 13:00:00,2026-05-09 13:04:00,boa,1
1355,23,precipitacao_horaria,1.81,mm,2026-05-09 13:00:00,2026-05-09 13:04:00,boa,1
1356,24,caudal_estimado,35.25,m3/s,2026-05-09 13:00:00,2026-05-09 13:01:00,boa,1
1357,25,nivel_agua_percentagem,44.28,%,2026-05-09 13:00:00,2026-05-09 13:01:00,boa,1
1358,26,precipitacao_horaria,1.81,mm,2026-05-09 13:00:00,2026-05-09 13:02:00,boa,1
1359,27,caudal_estimado,37.68,m3/s,2026-05-09 13:00:00,2026-05-09 13:02:00,boa,1
1360,28,nivel_agua_percentagem,35.52,%,2026-05-09 13:00:00,2026-05-09 13:03:00,boa,1
1361,29,precipitacao_horaria,0,mm,2026-05-09 13:00:00,2026-05-09 13:04:00,boa,1
1362,30,caudal_estimado,36.86,m3/s,2026-05-09 13:00:00,2026-05-09 13:05:00,boa,1
1363,31,nivel_agua_percentagem,39.93,%,2026-05-09 13:00:00,2026-05-09 13:04:00,boa,1
1364,32,precipitacao_horaria,0,mm,2026-05-09 13:00:00,2026-05-09 13:05:00,boa,1
1365,33,caudal_estimado,38.14,m3/s,2026-05-09 13:00:00,2026-05-09 13:03:00,boa,1
1366,34,nivel_agua_percentagem,39.74,%,2026-05-09 13:00:00,2026-05-09 13:05:00,boa,1
1367,35,precipitacao_horaria,0,mm,2026-05-09 13:00:00,2026-05-09 13:04:00,boa,1
1368,36,caudal_estimado,49.22,m3/s,2026-05-09 13:00:00,2026-05-09 13:01:00,boa,1
1369,1,nivel_agua_percentagem,56.03,%,2026-05-09 14:00:00,2026-05-09 14:00:00,boa,1
1370,2,precipitacao_horaria,3.83,mm,2026-05-09 14:00:00,2026-05-09 14:03:00,boa,1
1371,3,caudal_estimado,66.38,m3/s,2026-05-09 14:00:00,2026-05-09 14:01:00,boa,1
1372,4,nivel_agua_percentagem,49.63,%,2026-05-09 14:00:00,2026-05-09 14:00:00,boa,1
1373,5,precipitacao_horaria,3.83,mm,2026-05-09 14:00:00,2026-05-09 14:04:00,boa,1
1374,6,caudal_estimado,46.51,m3/s,2026-05-09 14:00:00,2026-05-09 14:02:00,boa,1
1375,7,nivel_agua_percentagem,47.25,%,2026-05-09 14:00:00,2026-05-09 14:05:00,boa,1
1376,8,precipitacao_horaria,3.83,mm,2026-05-09 14:00:00,2026-05-09 14:04:00,boa,1
1377,9,caudal_estimado,58.96,m3/s,2026-05-09 14:00:00,2026-05-09 14:04:00,boa,1
1378,10,nivel_agua_percentagem,44.83,%,2026-05-09 14:00:00,2026-05-09 14:01:00,boa,1
1379,11,precipitacao_horaria,3.39,mm,2026-05-09 14:00:00,2026-05-09 14:04:00,boa,1
1380,12,caudal_estimado,57.66,m3/s,2026-05-09 14:00:00,2026-05-09 14:04:00,boa,1
1381,13,nivel_agua_percentagem,43.55,%,2026-05-09 14:00:00,2026-05-09 14:05:00,boa,1
1382,14,precipitacao_horaria,3.39,mm,2026-05-09 14:00:00,2026-05-09 14:01:00,boa,1
1383,15,caudal_estimado,43.53,m3/s,2026-05-09 14:00:00,2026-05-09 14:01:00,boa,1
1384,16,nivel_agua_percentagem,47.29,%,2026-05-09 14:00:00,2026-05-09 14:00:00,boa,1
1385,17,precipitacao_horaria,3.39,mm,2026-05-09 14:00:00,2026-05-09 14:00:00,boa,1
1386,18,caudal_estimado,47.13,m3/s,2026-05-09 14:00:00,2026-05-09 14:04:00,boa,1
1387,19,nivel_agua_percentagem,39.72,%,2026-05-09 14:00:00,2026-05-09 14:01:00,boa,1
1388,20,precipitacao_horaria,2.19,mm,2026-05-09 14:00:00,2026-05-09 14:03:00,boa,1
1389,21,caudal_estimado,53.43,m3/s,2026-05-09 14:00:00,2026-05-09 14:01:00,boa,1
1390,22,nivel_agua_percentagem,34.94,%,2026-05-09 14:00:00,2026-05-09 14:02:00,boa,1
1391,23,precipitacao_horaria,2.19,mm,2026-05-09 14:00:00,2026-05-09 14:02:00,boa,1
1392,24,caudal_estimado,30.42,m3/s,2026-05-09 14:00:00,2026-05-09 14:05:00,boa,1
1393,25,nivel_agua_percentagem,41.92,%,2026-05-09 14:00:00,2026-05-09 14:00:00,boa,1
1394,26,precipitacao_horaria,2.19,mm,2026-05-09 14:00:00,2026-05-09 14:05:00,boa,1
1395,27,caudal_estimado,33.97,m3/s,2026-05-09 14:00:00,2026-05-09 14:01:00,boa,1
1396,28,nivel_agua_percentagem,33.69,%,2026-05-09 14:00:00,2026-05-09 14:00:00,boa,1
1397,29,precipitacao_horaria,1.62,mm,2026-05-09 14:00:00,2026-05-09 14:00:00,boa,1
1398,30,caudal_estimado,28.2,m3/s,2026-05-09 14:00:00,2026-05-09 14:04:00,boa,1
1399,31,nivel_agua_percentagem,30.35,%,2026-05-09 14:00:00,2026-05-09 14:04:00,boa,1
1400,32,precipitacao_horaria,1.62,mm,2026-05-09 14:00:00,2026-05-09 14:02:00,boa,1
1401,33,caudal_estimado,20.96,m3/s,2026-05-09 14:00:00,2026-05-09 14:01:00,boa,1
1402,34,nivel_agua_percentagem,35.51,%,2026-05-09 14:00:00,2026-05-09 14:03:00,boa,1
1403,35,precipitacao_horaria,1.62,mm,2026-05-09 14:00:00,2026-05-09 14:05:00,boa,1
1404,36,caudal_estimado,33.36,m3/s,2026-05-09 14:00:00,2026-05-09 14:04:00,boa,1
1405,1,nivel_agua_percentagem,47.88,%,2026-05-09 15:00:00,2026-05-09 15:03:00,boa,1
1406,2,precipitacao_horaria,2.8,mm,2026-05-09 15:00:00,2026-05-09 15:05:00,boa,1
1407,3,caudal_estimado,42.28,m3/s,2026-05-09 15:00:00,2026-05-09 15:05:00,boa,1
1408,4,nivel_agua_percentagem,45.89,%,2026-05-09 15:00:00,2026-05-09 15:04:00,boa,1
1409,5,precipitacao_horaria,2.8,mm,2026-05-09 15:00:00,2026-05-09 15:03:00,boa,1
1410,6,caudal_estimado,33.91,m3/s,2026-05-09 15:00:00,2026-05-09 15:04:00,boa,1
1411,7,nivel_agua_percentagem,50.28,%,2026-05-09 15:00:00,2026-05-09 15:03:00,boa,1
1412,8,precipitacao_horaria,2.8,mm,2026-05-09 15:00:00,2026-05-09 15:02:00,boa,1
1413,9,caudal_estimado,36.3,m3/s,2026-05-09 15:00:00,2026-05-09 15:03:00,boa,1
1414,10,nivel_agua_percentagem,41.14,%,2026-05-09 15:00:00,2026-05-09 15:00:00,boa,1
1415,11,precipitacao_horaria,2.03,mm,2026-05-09 15:00:00,2026-05-09 15:01:00,boa,1
1416,12,caudal_estimado,32.17,m3/s,2026-05-09 15:00:00,2026-05-09 15:01:00,boa,1
1417,13,nivel_agua_percentagem,43.21,%,2026-05-09 15:00:00,2026-05-09 15:03:00,suspeita,0
1418,14,precipitacao_horaria,2.03,mm,2026-05-09 15:00:00,2026-05-09 15:03:00,boa,1
1419,15,caudal_estimado,32.6,m3/s,2026-05-09 15:00:00,2026-05-09 15:04:00,boa,1
1420,16,nivel_agua_percentagem,45.61,%,2026-05-09 15:00:00,2026-05-09 15:04:00,boa,1
1421,17,precipitacao_horaria,2.03,mm,2026-05-09 15:00:00,2026-05-09 15:01:00,boa,1
1422,18,caudal_estimado,30.78,m3/s,2026-05-09 15:00:00,2026-05-09 15:04:00,boa,1
1423,19,nivel_agua_percentagem,42.75,%,2026-05-09 15:00:00,2026-05-09 15:03:00,boa,1
1424,20,precipitacao_horaria,5.53,mm,2026-05-09 15:00:00,2026-05-09 15:00:00,boa,1
1425,21,caudal_estimado,55.57,m3/s,2026-05-09 15:00:00,2026-05-09 15:03:00,boa,1
1426,22,nivel_agua_percentagem,40.44,%,2026-05-09 15:00:00,2026-05-09 15:01:00,boa,1
1427,23,precipitacao_horaria,5.53,mm,2026-05-09 15:00:00,2026-05-09 15:00:00,suspeita,0
1428,24,caudal_estimado,46.26,m3/s,2026-05-09 15:00:00,2026-05-09 15:02:00,boa,1
1429,25,nivel_agua_percentagem,42.92,%,2026-05-09 15:00:00,2026-05-09 15:03:00,boa,1
1430,26,precipitacao_horaria,5.53,mm,2026-05-09 15:00:00,2026-05-09 15:03:00,boa,1
1431,27,caudal_estimado,30.17,m3/s,2026-05-09 15:00:00,2026-05-09 15:05:00,boa,1
1432,28,nivel_agua_percentagem,28.07,%,2026-05-09 15:00:00,2026-05-09 15:01:00,boa,1
1433,29,precipitacao_horaria,1.1,mm,2026-05-09 15:00:00,2026-05-09 15:00:00,suspeita,0
1434,30,caudal_estimado,25.58,m3/s,2026-05-09 15:00:00,2026-05-09 15:00:00,boa,1
1435,31,nivel_agua_percentagem,33.41,%,2026-05-09 15:00:00,2026-05-09 15:00:00,boa,1
1436,32,precipitacao_horaria,1.1,mm,2026-05-09 15:00:00,2026-05-09 15:04:00,boa,1
1437,33,caudal_estimado,23.13,m3/s,2026-05-09 15:00:00,2026-05-09 15:03:00,boa,1
1438,34,nivel_agua_percentagem,36.57,%,2026-05-09 15:00:00,2026-05-09 15:02:00,boa,1
1439,35,precipitacao_horaria,1.1,mm,2026-05-09 15:00:00,2026-05-09 15:02:00,boa,1
1440,36,caudal_estimado,30.22,m3/s,2026-05-09 15:00:00,2026-05-09 15:02:00,boa,1
1441,1,nivel_agua_percentagem,51.39,%,2026-05-09 16:00:00,2026-05-09 16:01:00,boa,1
1442,2,precipitacao_horaria,1.52,mm,2026-05-09 16:00:00,2026-05-09 16:00:00,boa,1
1443,3,caudal_estimado,57.08,m3/s,2026-05-09 16:00:00,2026-05-09 16:05:00,boa,1
1444,4,nivel_agua_percentagem,47.74,%,2026-05-09 16:00:00,2026-05-09 16:01:00,boa,1
1445,5,precipitacao_horaria,1.52,mm,2026-05-09 16:00:00,2026-05-09 16:02:00,boa,1
1446,6,caudal_estimado,40.46,m3/s,2026-05-09 16:00:00,2026-05-09 16:00:00,boa,1
1447,7,nivel_agua_percentagem,47.5,%,2026-05-09 16:00:00,2026-05-09 16:03:00,boa,1
1448,8,precipitacao_horaria,1.52,mm,2026-05-09 16:00:00,2026-05-09 16:04:00,boa,1
1449,9,caudal_estimado,38.58,m3/s,2026-05-09 16:00:00,2026-05-09 16:05:00,boa,1
1450,10,nivel_agua_percentagem,45.57,%,2026-05-09 16:00:00,2026-05-09 16:00:00,suspeita,0
1451,11,precipitacao_horaria,2.3,mm,2026-05-09 16:00:00,2026-05-09 16:02:00,boa,1
1452,12,caudal_estimado,56.8,m3/s,2026-05-09 16:00:00,2026-05-09 16:00:00,suspeita,0
1453,13,nivel_agua_percentagem,53.53,%,2026-05-09 16:00:00,2026-05-09 16:00:00,boa,1
1454,14,precipitacao_horaria,2.3,mm,2026-05-09 16:00:00,2026-05-09 16:01:00,boa,1
1455,15,caudal_estimado,61.68,m3/s,2026-05-09 16:00:00,2026-05-09 16:02:00,boa,1
1456,16,nivel_agua_percentagem,42.07,%,2026-05-09 16:00:00,2026-05-09 16:05:00,boa,1
1457,17,precipitacao_horaria,2.3,mm,2026-05-09 16:00:00,2026-05-09 16:02:00,boa,1
1458,18,caudal_estimado,54.03,m3/s,2026-05-09 16:00:00,2026-05-09 16:03:00,boa,1
1459,19,nivel_agua_percentagem,40.23,%,2026-05-09 16:00:00,2026-05-09 16:04:00,boa,1
1460,20,precipitacao_horaria,0.95,mm,2026-05-09 16:00:00,2026-05-09 16:00:00,boa,1
1461,21,caudal_estimado,49.52,m3/s,2026-05-09 16:00:00,2026-05-09 16:00:00,boa,1
1462,22,nivel_agua_percentagem,40,%,2026-05-09 16:00:00,2026-05-09 16:05:00,boa,1
1463,23,precipitacao_horaria,0.95,mm,2026-05-09 16:00:00,2026-05-09 16:04:00,boa,1
1464,24,caudal_estimado,35.8,m3/s,2026-05-09 16:00:00,2026-05-09 16:02:00,boa,1
1465,25,nivel_agua_percentagem,38.23,%,2026-05-09 16:00:00,2026-05-09 16:05:00,boa,1
1466,26,precipitacao_horaria,0.95,mm,2026-05-09 16:00:00,2026-05-09 16:01:00,boa,1
1467,27,caudal_estimado,38.81,m3/s,2026-05-09 16:00:00,2026-05-09 16:04:00,boa,1
1468,28,nivel_agua_percentagem,35.67,%,2026-05-09 16:00:00,2026-05-09 16:04:00,boa,1
1469,29,precipitacao_horaria,1.17,mm,2026-05-09 16:00:00,2026-05-09 16:05:00,boa,1
1470,30,caudal_estimado,39.38,m3/s,2026-05-09 16:00:00,2026-05-09 16:04:00,boa,1
1471,31,nivel_agua_percentagem,30.59,%,2026-05-09 16:00:00,2026-05-09 16:01:00,boa,1
1472,32,precipitacao_horaria,1.17,mm,2026-05-09 16:00:00,2026-05-09 16:04:00,boa,1
1473,33,caudal_estimado,29.62,m3/s,2026-05-09 16:00:00,2026-05-09 16:01:00,boa,1
1474,34,nivel_agua_percentagem,30.97,%,2026-05-09 16:00:00,2026-05-09 16:05:00,boa,1
1475,35,precipitacao_horaria,1.17,mm,2026-05-09 16:00:00,2026-05-09 16:02:00,boa,1
1476,36,caudal_estimado,23.92,m3/s,2026-05-09 16:00:00,2026-05-09 16:02:00,boa,1
1477,1,nivel_agua_percentagem,43.27,%,2026-05-09 17:00:00,2026-05-09 17:01:00,boa,1
1478,2,precipitacao_horaria,1.35,mm,2026-05-09 17:00:00,2026-05-09 17:01:00,boa,1
1479,3,caudal_estimado,54.4,m3/s,2026-05-09 17:00:00,2026-05-09 17:02:00,boa,1
1480,4,nivel_agua_percentagem,42.77,%,2026-05-09 17:00:00,2026-05-09 17:05:00,boa,1
1481,5,precipitacao_horaria,1.35,mm,2026-05-09 17:00:00,2026-05-09 17:04:00,boa,1
1482,6,caudal_estimado,26.44,m3/s,2026-05-09 17:00:00,2026-05-09 17:01:00,boa,1
1483,7,nivel_agua_percentagem,39.44,%,2026-05-09 17:00:00,2026-05-09 17:02:00,boa,1
1484,8,precipitacao_horaria,1.35,mm,2026-05-09 17:00:00,2026-05-09 17:02:00,boa,1
1485,9,caudal_estimado,27.97,m3/s,2026-05-09 17:00:00,2026-05-09 17:00:00,boa,1
1486,10,nivel_agua_percentagem,43.38,%,2026-05-09 17:00:00,2026-05-09 17:02:00,boa,1
1487,11,precipitacao_horaria,6.23,mm,2026-05-09 17:00:00,2026-05-09 17:00:00,boa,1
1488,12,caudal_estimado,48.86,m3/s,2026-05-09 17:00:00,2026-05-09 17:00:00,boa,1
1489,13,nivel_agua_percentagem,49.83,%,2026-05-09 17:00:00,2026-05-09 17:00:00,boa,1
1490,14,precipitacao_horaria,6.23,mm,2026-05-09 17:00:00,2026-05-09 17:00:00,suspeita,0
1491,15,caudal_estimado,42.51,m3/s,2026-05-09 17:00:00,2026-05-09 17:05:00,boa,1
1492,16,nivel_agua_percentagem,50.3,%,2026-05-09 17:00:00,2026-05-09 17:04:00,boa,1
1493,17,precipitacao_horaria,6.23,mm,2026-05-09 17:00:00,2026-05-09 17:00:00,boa,1
1494,18,caudal_estimado,54.61,m3/s,2026-05-09 17:00:00,2026-05-09 17:05:00,boa,1
1495,19,nivel_agua_percentagem,48.46,%,2026-05-09 17:00:00,2026-05-09 17:02:00,boa,1
1496,20,precipitacao_horaria,13.47,mm,2026-05-09 17:00:00,2026-05-09 17:04:00,boa,1
1497,21,caudal_estimado,52.84,m3/s,2026-05-09 17:00:00,2026-05-09 17:04:00,boa,1
1498,22,nivel_agua_percentagem,55.63,%,2026-05-09 17:00:00,2026-05-09 17:01:00,boa,1
1499,23,precipitacao_horaria,13.47,mm,2026-05-09 17:00:00,2026-05-09 17:01:00,boa,1
1500,24,caudal_estimado,56.8,m3/s,2026-05-09 17:00:00,2026-05-09 17:04:00,boa,1
1501,25,nivel_agua_percentagem,51.99,%,2026-05-09 17:00:00,2026-05-09 17:05:00,boa,1
1502,26,precipitacao_horaria,13.47,mm,2026-05-09 17:00:00,2026-05-09 17:02:00,boa,1
1503,27,caudal_estimado,34.39,m3/s,2026-05-09 17:00:00,2026-05-09 17:04:00,boa,1
1504,28,nivel_agua_percentagem,30.32,%,2026-05-09 17:00:00,2026-05-09 17:02:00,boa,1
1505,29,precipitacao_horaria,2.33,mm,2026-05-09 17:00:00,2026-05-09 17:00:00,boa,1
1506,30,caudal_estimado,37.37,m3/s,2026-05-09 17:00:00,2026-05-09 17:05:00,boa,1
1507,31,nivel_agua_percentagem,26.7,%,2026-05-09 17:00:00,2026-05-09 17:05:00,boa,1
1508,32,precipitacao_horaria,2.33,mm,2026-05-09 17:00:00,2026-05-09 17:05:00,boa,1
1509,33,caudal_estimado,17.37,m3/s,2026-05-09 17:00:00,2026-05-09 17:05:00,boa,1
1510,34,nivel_agua_percentagem,30.31,%,2026-05-09 17:00:00,2026-05-09 17:03:00,boa,1
1511,35,precipitacao_horaria,2.33,mm,2026-05-09 17:00:00,2026-05-09 17:02:00,suspeita,0
1512,36,caudal_estimado,31.92,m3/s,2026-05-09 17:00:00,2026-05-09 17:04:00,boa,1
1513,1,nivel_agua_percentagem,51.56,%,2026-05-09 18:00:00,2026-05-09 18:04:00,boa,1
1514,2,precipitacao_horaria,2.37,mm,2026-05-09 18:00:00,2026-05-09 18:04:00,boa,1
1515,3,caudal_estimado,42.58,m3/s,2026-05-09 18:00:00,2026-05-09 18:00:00,boa,1
1516,4,nivel_agua_percentagem,53.04,%,2026-05-09 18:00:00,2026-05-09 18:04:00,boa,1
1517,5,precipitacao_horaria,2.37,mm,2026-05-09 18:00:00,2026-05-09 18:04:00,boa,1
1518,6,caudal_estimado,36.69,m3/s,2026-05-09 18:00:00,2026-05-09 18:05:00,boa,1
1519,7,nivel_agua_percentagem,40.14,%,2026-05-09 18:00:00,2026-05-09 18:01:00,boa,1
1520,8,precipitacao_horaria,2.37,mm,2026-05-09 18:00:00,2026-05-09 18:04:00,boa,1
1521,9,caudal_estimado,40.68,m3/s,2026-05-09 18:00:00,2026-05-09 18:00:00,boa,1
1522,10,nivel_agua_percentagem,48.5,%,2026-05-09 18:00:00,2026-05-09 18:00:00,boa,1
1523,11,precipitacao_horaria,4.38,mm,2026-05-09 18:00:00,2026-05-09 18:00:00,suspeita,0
1524,12,caudal_estimado,47.46,m3/s,2026-05-09 18:00:00,2026-05-09 18:02:00,boa,1
1525,13,nivel_agua_percentagem,47.8,%,2026-05-09 18:00:00,2026-05-09 18:02:00,suspeita,0
1526,14,precipitacao_horaria,4.38,mm,2026-05-09 18:00:00,2026-05-09 18:01:00,boa,1
