idalerta,idplano_acao,estado,responsavel,data_inicio,data_conclusao,observacoes
447,5,concluido,Operador Municipal,2026-05-14 15:30:00,2026-05-14 17:30:00,
447,6,em_execucao,Operador Municipal,2026-05-14 15:22:00,,
447,7,concluido,Operador Municipal,2026-05-14 15:11:00,2026-05-14 17:11:00,
447,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
448,5,em_execucao,Operador Municipal,2026-05-14 15:07:00,,
448,6,em_execucao,Operador Municipal,2026-05-14 15:13:00,,
448,7,concluido,Operador Municipal,2026-05-14 15:27:00,2026-05-14 17:58:00,
448,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
449,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
449,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
449,7,em_execucao,Operador Municipal,2026-05-14 16:09:00,,
449,8,concluido,Operador Municipal,2026-05-14 16:28:00,2026-05-14 17:03:00,
450,5,em_execucao,Operador Municipal,2026-05-14 16:13:00,,
450,6,concluido,Operador Municipal,2026-05-14 16:24:00,2026-05-14 19:05:00,
450,7,em_execucao,Operador Municipal,2026-05-14 16:06:00,,
450,8,em_execucao,Operador Municipal,2026-05-14 16:08:00,,
451,3,em_execucao,Operador Municipal,2026-05-14 16:12:00,,
451,5,em_execucao,Operador Municipal,2026-05-14 16:14:00,,
451,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
452,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
452,6,em_execucao,Operador Municipal,2026-05-14 17:07:00,,
452,7,concluido,Operador Municipal,2026-05-14 17:07:00,2026-05-14 17:37:00,
452,8,em_execucao,Operador Municipal,2026-05-14 17:17:00,,
453,5,concluido,Operador Municipal,2026-05-14 17:21:00,2026-05-14 19:25:00,
453,6,concluido,Operador Municipal,2026-05-14 17:30:00,2026-05-14 19:12:00,
453,7,pendente,Operador Municipal,,,Ação ainda não iniciada.
453,8,concluido,Operador Municipal,2026-05-14 17:09:00,2026-05-14 18:51:00,
454,3,concluido,Operador Municipal,2026-05-14 17:23:00,2026-05-14 18:05:00,
454,5,concluido,Operador Municipal,2026-05-14 17:14:00,2026-05-14 19:31:00,
454,6,concluido,Operador Municipal,2026-05-14 17:19:00,2026-05-14 18:43:00,
455,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
455,3,concluido,Operador Municipal,2026-05-14 17:15:00,2026-05-14 19:13:00,
455,4,concluido,Operador Municipal,2026-05-14 17:18:00,2026-05-14 18:04:00,
456,5,concluido,Operador Municipal,2026-05-14 18:05:00,2026-05-14 19:55:00,
456,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
456,7,concluido,Operador Municipal,2026-05-14 18:19:00,2026-05-14 18:56:00,
456,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
457,3,concluido,Operador Municipal,2026-05-14 18:10:00,2026-05-14 20:37:00,
457,5,em_execucao,Operador Municipal,2026-05-14 18:14:00,,
457,6,concluido,Operador Municipal,2026-05-14 18:08:00,2026-05-14 20:58:00,
458,3,em_execucao,Operador Municipal,2026-05-14 18:18:00,,
458,5,em_execucao,Operador Municipal,2026-05-14 18:05:00,,
458,6,em_execucao,Operador Municipal,2026-05-14 18:13:00,,
459,5,concluido,Operador Municipal,2026-05-14 19:19:00,2026-05-14 22:15:00,
459,6,em_execucao,Operador Municipal,2026-05-14 19:11:00,,
459,7,em_execucao,Operador Municipal,2026-05-14 19:23:00,,
459,8,concluido,Operador Municipal,2026-05-14 19:27:00,2026-05-14 21:36:00,
460,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
460,3,concluido,Operador Municipal,2026-05-14 19:12:00,2026-05-14 21:54:00,
460,4,concluido,Operador Municipal,2026-05-14 19:13:00,2026-05-14 21:06:00,
461,1,concluido,Operador Municipal,2026-05-14 19:08:00,2026-05-14 20:34:00,
461,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
461,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
462,5,concluido,Operador Municipal,2026-05-14 20:13:00,2026-05-14 22:31:00,
462,6,concluido,Operador Municipal,2026-05-14 20:13:00,2026-05-14 22:55:00,
462,7,concluido,Operador Municipal,2026-05-14 20:30:00,2026-05-14 21:48:00,
462,8,concluido,Operador Municipal,2026-05-14 20:14:00,2026-05-14 21:50:00,
463,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
463,3,concluido,Operador Municipal,2026-05-14 20:11:00,2026-05-14 21:00:00,
463,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
464,1,concluido,Operador Municipal,2026-05-14 20:28:00,2026-05-14 21:15:00,
464,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
464,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
465,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
465,6,em_execucao,Operador Municipal,2026-05-14 21:27:00,,
465,7,pendente,Operador Municipal,,,Ação ainda não iniciada.
465,8,em_execucao,Operador Municipal,2026-05-14 21:06:00,,
466,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
466,3,em_execucao,Operador Municipal,2026-05-14 21:07:00,,
466,4,em_execucao,Operador Municipal,2026-05-14 21:23:00,,
467,1,concluido,Operador Municipal,2026-05-14 21:22:00,2026-05-14 23:08:00,
467,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
467,4,concluido,Operador Municipal,2026-05-14 21:18:00,2026-05-14 22:12:00,
468,5,concluido,Operador Municipal,2026-05-14 22:05:00,2026-05-15 00:13:00,
468,6,em_execucao,Operador Municipal,2026-05-14 22:25:00,,
468,7,concluido,Operador Municipal,2026-05-14 22:07:00,2026-05-14 23:29:00,
468,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
469,3,concluido,Operador Municipal,2026-05-14 22:10:00,2026-05-15 00:04:00,
469,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
469,6,em_execucao,Operador Municipal,2026-05-14 22:25:00,,
470,1,em_execucao,Operador Municipal,2026-05-14 22:09:00,,
470,3,concluido,Operador Municipal,2026-05-14 22:13:00,2026-05-15 01:05:00,
470,4,em_execucao,Operador Municipal,2026-05-14 22:09:00,,
471,1,concluido,Operador Municipal,2026-05-14 23:10:00,2026-05-15 00:08:00,
471,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
471,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
472,5,em_execucao,Operador Municipal,2026-05-14 23:11:00,,
472,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
472,7,em_execucao,Operador Municipal,2026-05-14 23:18:00,,
472,8,concluido,Operador Municipal,2026-05-14 23:28:00,2026-05-15 00:32:00,
473,1,em_execucao,Operador Municipal,2026-05-14 23:16:00,,
473,3,em_execucao,Operador Municipal,2026-05-14 23:28:00,,
473,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
474,5,em_execucao,Operador Municipal,2026-05-15 00:17:00,,
474,6,concluido,Operador Municipal,2026-05-15 00:18:00,2026-05-15 02:08:00,
474,7,concluido,Operador Municipal,2026-05-15 00:21:00,2026-05-15 03:17:00,
474,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
475,5,em_execucao,Operador Municipal,2026-05-15 00:06:00,,
475,6,concluido,Operador Municipal,2026-05-15 00:05:00,2026-05-15 01:21:00,
475,7,em_execucao,Operador Municipal,2026-05-15 00:05:00,,
475,8,em_execucao,Operador Municipal,2026-05-15 00:16:00,,
476,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
476,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
476,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
477,5,em_execucao,Operador Municipal,2026-05-15 01:20:00,,
477,6,em_execucao,Operador Municipal,2026-05-15 01:16:00,,
477,7,concluido,Operador Municipal,2026-05-15 01:11:00,2026-05-15 03:54:00,
477,8,concluido,Operador Municipal,2026-05-15 01:27:00,2026-05-15 04:16:00,
478,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
478,6,em_execucao,Operador Municipal,2026-05-15 01:10:00,,
478,7,concluido,Operador Municipal,2026-05-15 01:20:00,2026-05-15 03:10:00,
478,8,concluido,Operador Municipal,2026-05-15 01:15:00,2026-05-15 03:10:00,
479,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
479,6,concluido,Operador Municipal,2026-05-15 02:09:00,2026-05-15 04:12:00,
479,7,concluido,Operador Municipal,2026-05-15 02:07:00,2026-05-15 03:36:00,
479,8,em_execucao,Operador Municipal,2026-05-15 02:19:00,,
480,5,em_execucao,Operador Municipal,2026-05-15 02:08:00,,
480,6,concluido,Operador Municipal,2026-05-15 02:11:00,2026-05-15 03:13:00,
480,7,concluido,Operador Municipal,2026-05-15 02:13:00,2026-05-15 03:56:00,
480,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
481,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
481,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
481,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
482,5,concluido,Operador Municipal,2026-05-15 03:21:00,2026-05-15 04:21:00,
482,6,em_execucao,Operador Municipal,2026-05-15 03:08:00,,
482,7,concluido,Operador Municipal,2026-05-15 03:08:00,2026-05-15 05:15:00,
482,8,concluido,Operador Municipal,2026-05-15 03:14:00,2026-05-15 04:41:00,
483,5,em_execucao,Operador Municipal,2026-05-15 03:29:00,,
483,6,concluido,Operador Municipal,2026-05-15 03:29:00,2026-05-15 05:12:00,
483,7,concluido,Operador Municipal,2026-05-15 03:17:00,2026-05-15 03:57:00,
483,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
484,1,em_execucao,Operador Municipal,2026-05-15 03:19:00,,
484,3,em_execucao,Operador Municipal,2026-05-15 03:27:00,,
484,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
485,5,concluido,Operador Municipal,2026-05-15 04:05:00,2026-05-15 06:23:00,
485,6,em_execucao,Operador Municipal,2026-05-15 04:14:00,,
485,7,em_execucao,Operador Municipal,2026-05-15 04:12:00,,
485,8,concluido,Operador Municipal,2026-05-15 04:05:00,2026-05-15 06:49:00,
486,5,concluido,Operador Municipal,2026-05-15 04:17:00,2026-05-15 05:43:00,
486,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
486,7,em_execucao,Operador Municipal,2026-05-15 04:22:00,,
486,8,concluido,Operador Municipal,2026-05-15 04:17:00,2026-05-15 07:13:00,
487,1,concluido,Operador Municipal,2026-05-15 04:08:00,2026-05-15 04:43:00,
487,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
487,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
488,5,concluido,Operador Municipal,2026-05-15 05:05:00,2026-05-15 07:02:00,
488,6,concluido,Operador Municipal,2026-05-15 05:24:00,2026-05-15 06:36:00,
488,7,em_execucao,Operador Municipal,2026-05-15 05:06:00,,
488,8,em_execucao,Operador Municipal,2026-05-15 05:09:00,,
489,5,concluido,Operador Municipal,2026-05-15 05:16:00,2026-05-15 07:17:00,
489,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
489,7,concluido,Operador Municipal,2026-05-15 05:21:00,2026-05-15 07:40:00,
489,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
490,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
490,3,em_execucao,Operador Municipal,2026-05-15 05:21:00,,
490,4,concluido,Operador Municipal,2026-05-15 05:29:00,2026-05-15 06:32:00,
491,3,concluido,Operador Municipal,2026-05-15 06:17:00,2026-05-15 08:43:00,
491,5,concluido,Operador Municipal,2026-05-15 06:26:00,2026-05-15 07:10:00,
491,6,em_execucao,Operador Municipal,2026-05-15 06:14:00,,
492,3,em_execucao,Operador Municipal,2026-05-15 08:27:00,,
492,5,em_execucao,Operador Municipal,2026-05-15 08:05:00,,
492,6,em_execucao,Operador Municipal,2026-05-15 08:08:00,,
493,5,em_execucao,Operador Municipal,2026-05-15 09:07:00,,
493,6,em_execucao,Operador Municipal,2026-05-15 09:26:00,,
493,7,concluido,Operador Municipal,2026-05-15 09:09:00,2026-05-15 10:14:00,
493,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
494,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
494,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
494,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
495,3,em_execucao,Operador Municipal,2026-05-15 09:23:00,,
495,5,concluido,Operador Municipal,2026-05-15 09:19:00,2026-05-15 12:06:00,
495,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
496,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
496,3,concluido,Operador Municipal,2026-05-15 09:06:00,2026-05-15 11:39:00,
496,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
497,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
497,6,em_execucao,Operador Municipal,2026-05-15 10:17:00,,
497,7,concluido,Operador Municipal,2026-05-15 10:08:00,2026-05-15 11:47:00,
497,8,em_execucao,Operador Municipal,2026-05-15 10:24:00,,
498,3,concluido,Operador Municipal,2026-05-15 10:06:00,2026-05-15 11:29:00,
498,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
498,6,em_execucao,Operador Municipal,2026-05-15 10:20:00,,
499,3,em_execucao,Operador Municipal,2026-05-15 10:06:00,,
499,5,concluido,Operador Municipal,2026-05-15 10:23:00,2026-05-15 11:43:00,
499,6,concluido,Operador Municipal,2026-05-15 10:09:00,2026-05-15 12:27:00,
500,5,concluido,Operador Municipal,2026-05-15 11:11:00,2026-05-15 13:52:00,
500,6,concluido,Operador Municipal,2026-05-15 11:15:00,2026-05-15 13:44:00,
500,7,em_execucao,Operador Municipal,2026-05-15 11:05:00,,
500,8,em_execucao,Operador Municipal,2026-05-15 11:29:00,,
501,3,concluido,Operador Municipal,2026-05-15 11:24:00,2026-05-15 12:52:00,
501,5,em_execucao,Operador Municipal,2026-05-15 11:09:00,,
501,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
502,5,em_execucao,Operador Municipal,2026-05-15 12:18:00,,
502,6,concluido,Operador Municipal,2026-05-15 12:09:00,2026-05-15 14:13:00,
502,7,em_execucao,Operador Municipal,2026-05-15 12:05:00,,
502,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
503,3,concluido,Operador Municipal,2026-05-15 12:18:00,2026-05-15 12:54:00,
503,5,concluido,Operador Municipal,2026-05-15 12:28:00,2026-05-15 13:53:00,
503,6,em_execucao,Operador Municipal,2026-05-15 12:10:00,,
504,5,concluido,Operador Municipal,2026-05-15 13:14:00,2026-05-15 15:11:00,
504,6,em_execucao,Operador Municipal,2026-05-15 13:26:00,,
504,7,concluido,Operador Municipal,2026-05-15 13:22:00,2026-05-15 14:23:00,
504,8,concluido,Operador Municipal,2026-05-15 13:18:00,2026-05-15 14:25:00,
505,1,concluido,Operador Municipal,2026-05-15 13:30:00,2026-05-15 14:47:00,
505,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
505,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
506,3,em_execucao,Operador Municipal,2026-05-15 13:28:00,,
506,5,concluido,Operador Municipal,2026-05-15 13:20:00,2026-05-15 15:08:00,
506,6,concluido,Operador Municipal,2026-05-15 13:30:00,2026-05-15 16:24:00,
507,5,em_execucao,Operador Municipal,2026-05-15 14:21:00,,
507,6,em_execucao,Operador Municipal,2026-05-15 14:13:00,,
507,7,em_execucao,Operador Municipal,2026-05-15 14:11:00,,
507,8,em_execucao,Operador Municipal,2026-05-15 14:11:00,,
508,1,concluido,Operador Municipal,2026-05-15 14:27:00,2026-05-15 15:44:00,
508,3,em_execucao,Operador Municipal,2026-05-15 14:11:00,,
508,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
509,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
509,5,em_execucao,Operador Municipal,2026-05-15 14:12:00,,
509,6,em_execucao,Operador Municipal,2026-05-15 14:17:00,,
510,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
510,3,em_execucao,Operador Municipal,2026-05-15 15:28:00,,
510,4,concluido,Operador Municipal,2026-05-15 15:05:00,2026-05-15 16:44:00,
511,1,concluido,Operador Municipal,2026-05-15 15:15:00,2026-05-15 16:20:00,
511,3,concluido,Operador Municipal,2026-05-15 15:21:00,2026-05-15 18:04:00,
511,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
512,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
512,3,em_execucao,Operador Municipal,2026-05-15 16:15:00,,
512,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
513,1,pendente,Operador Municipal,,,Ação ainda não iniciada.
513,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
513,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
514,1,em_execucao,Operador Municipal,2026-05-15 16:14:00,,
514,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
514,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
515,3,concluido,Operador Municipal,2026-05-15 17:07:00,2026-05-15 19:37:00,
515,5,concluido,Operador Municipal,2026-05-15 17:15:00,2026-05-15 18:59:00,
515,6,concluido,Operador Municipal,2026-05-15 17:08:00,2026-05-15 18:02:00,
516,3,em_execucao,Operador Municipal,2026-05-15 17:22:00,,
516,5,concluido,Operador Municipal,2026-05-15 17:21:00,2026-05-15 17:57:00,
516,6,concluido,Operador Municipal,2026-05-15 17:13:00,2026-05-15 19:12:00,
517,3,em_execucao,Operador Municipal,2026-05-15 17:11:00,,
517,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
517,6,concluido,Operador Municipal,2026-05-15 17:14:00,2026-05-15 18:29:00,
518,3,em_execucao,Operador Municipal,2026-05-15 18:20:00,,
518,5,em_execucao,Operador Municipal,2026-05-15 18:28:00,,
518,6,concluido,Operador Municipal,2026-05-15 18:06:00,2026-05-15 20:06:00,
519,5,concluido,Operador Municipal,2026-05-15 18:06:00,2026-05-15 19:33:00,
519,6,em_execucao,Operador Municipal,2026-05-15 18:13:00,,
519,7,concluido,Operador Municipal,2026-05-15 18:12:00,2026-05-15 19:22:00,
519,8,em_execucao,Operador Municipal,2026-05-15 18:21:00,,
520,3,em_execucao,Operador Municipal,2026-05-15 18:05:00,,
520,5,concluido,Operador Municipal,2026-05-15 18:06:00,2026-05-15 18:51:00,
520,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
521,3,em_execucao,Operador Municipal,2026-05-15 18:29:00,,
521,5,concluido,Operador Municipal,2026-05-15 18:05:00,2026-05-15 19:07:00,
521,6,em_execucao,Operador Municipal,2026-05-15 18:28:00,,
522,1,em_execucao,Operador Municipal,2026-05-15 19:29:00,,
522,3,concluido,Operador Municipal,2026-05-15 19:17:00,2026-05-15 22:06:00,
522,4,concluido,Operador Municipal,2026-05-15 19:24:00,2026-05-15 21:26:00,
523,5,concluido,Operador Municipal,2026-05-15 19:09:00,2026-05-15 20:46:00,
523,6,em_execucao,Operador Municipal,2026-05-15 19:16:00,,
523,7,em_execucao,Operador Municipal,2026-05-15 19:12:00,,
523,8,em_execucao,Operador Municipal,2026-05-15 19:16:00,,
524,1,concluido,Operador Municipal,2026-05-15 19:22:00,2026-05-15 21:17:00,
524,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
524,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
525,1,concluido,Operador Municipal,2026-05-15 19:26:00,2026-05-15 22:13:00,
525,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
525,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
526,5,em_execucao,Operador Municipal,2026-05-15 20:06:00,,
526,6,pendente,Operador Municipal,,,Ação ainda não iniciada.
526,7,concluido,Operador Municipal,2026-05-15 20:22:00,2026-05-15 20:53:00,
526,8,pendente,Operador Municipal,,,Ação ainda não iniciada.
527,1,concluido,Operador Municipal,2026-05-15 20:05:00,2026-05-15 22:14:00,
527,3,em_execucao,Operador Municipal,2026-05-15 20:14:00,,
527,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
528,1,concluido,Operador Municipal,2026-05-15 21:18:00,2026-05-15 23:20:00,
528,3,pendente,Operador Municipal,,,Ação ainda não iniciada.
528,4,pendente,Operador Municipal,,,Ação ainda não iniciada.
529,5,pendente,Operador Municipal,,,Ação ainda não iniciada.
529,6,concluido,Operador Municipal,2026-05-15 21:19:00,2026-05-16 00:14:00,
529,7,concluido,Operador Municipal,2026-05-15 21:18:00,2026-05-15 22:46:00,
529,8,em_execucao,Operador Municipal,2026-05-15 21:10:00,,
530,3,concluido,Operador Municipal,2026-05-15 21:28:00,2026-05-15 21:59:00,
530,5,em_execucao,Operador Municipal,2026-05-15 21:12:00,,
530,6,concluido,Operador Municipal,2026-05-15 21:25:00,2026-05-15 23:06:00,
531,1,em_execucao,Operador Municipal,2026-05-15 21:07:00,,
531,3,concluido,Operador Municipal,2026-05-15 21:21:00,2026-05-15 22:19:00,
531,4,em_execucao,Operador Municipal,2026-05-15 21:20:00,,
532,5,concluido,Operador Municipal,2026-05-15 22:27:00,2026-05-16 00:57:00,
532,6,concluido,Operador Municipal,2026-05-15 22:24:00,2026-05-15 23:26:00,
