idprevisao,idarea_risco,fonte,data_emissao,data_inicio_previsao,data_fim_previsao,horizonte_horas,precipitacao_prevista_mm,confianca
939,3,IPMA_simulado,2026-05-17 18:00:00,2026-05-17 18:00:00,2026-05-17 19:00:00,1,17.08,0.75
940,4,IPMA_simulado,2026-05-17 18:00:00,2026-05-17 18:00:00,2026-05-17 19:00:00,1,7.31,0.767
941,1,IPMA_simulado,2026-05-17 19:00:00,2026-05-17 19:00:00,2026-05-17 20:00:00,1,15.32,0.724
942,2,IPMA_simulado,2026-05-17 19:00:00,2026-05-17 19:00:00,2026-05-17 20:00:00,1,4.98,0.948
943,3,IPMA_simulado,2026-05-17 19:00:00,2026-05-17 19:00:00,2026-05-17 20:00:00,1,0,0.705
944,4,IPMA_simulado,2026-05-17 19:00:00,2026-05-17 19:00:00,2026-05-17 20:00:00,1,10.6,0.798
945,1,IPMA_simulado,2026-05-17 20:00:00,2026-05-17 20:00:00,2026-05-17 21:00:00,1,12.25,0.855
946,2,IPMA_simulado,2026-05-17 20:00:00,2026-05-17 20:00:00,2026-05-17 21:00:00,1,3.86,0.683
947,3,IPMA_simulado,2026-05-17 20:00:00,2026-05-17 20:00:00,2026-05-17 21:00:00,1,16,0.865
948,4,IPMA_simulado,2026-05-17 20:00:00,2026-05-17 20:00:00,2026-05-17 21:00:00,1,38.59,0.873
949,1,IPMA_simulado,2026-05-17 21:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,1,17.49,0.779
950,2,IPMA_simulado,2026-05-17 21:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,1,8.7,0.735
951,3,IPMA_simulado,2026-05-17 21:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,1,7.63,0.848
952,4,IPMA_simulado,2026-05-17 21:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,1,20.54,0.689
953,1,IPMA_simulado,2026-05-17 22:00:00,2026-05-17 22:00:00,2026-05-17 23:00:00,1,33.13,0.91
954,2,IPMA_simulado,2026-05-17 22:00:00,2026-05-17 22:00:00,2026-05-17 23:00:00,1,4.86,0.791
955,3,IPMA_simulado,2026-05-17 22:00:00,2026-05-17 22:00:00,2026-05-17 23:00:00,1,0,0.653
956,4,IPMA_simulado,2026-05-17 22:00:00,2026-05-17 22:00:00,2026-05-17 23:00:00,1,16.67,0.718
957,1,IPMA_simulado,2026-05-17 23:00:00,2026-05-17 23:00:00,2026-05-18 00:00:00,1,28.94,0.781
958,2,IPMA_simulado,2026-05-17 23:00:00,2026-05-17 23:00:00,2026-05-18 00:00:00,1,16.08,0.913
959,3,IPMA_simulado,2026-05-17 23:00:00,2026-05-17 23:00:00,2026-05-18 00:00:00,1,13.81,0.71
960,4,IPMA_simulado,2026-05-17 23:00:00,2026-05-17 23:00:00,2026-05-18 00:00:00,1,0,0.688
961,1,IPMA_simulado,2026-05-18 00:00:00,2026-05-18 00:00:00,2026-05-18 01:00:00,1,0,0.748
962,2,IPMA_simulado,2026-05-18 00:00:00,2026-05-18 00:00:00,2026-05-18 01:00:00,1,13.44,0.715
963,3,IPMA_simulado,2026-05-18 00:00:00,2026-05-18 00:00:00,2026-05-18 01:00:00,1,3.34,0.847
964,4,IPMA_simulado,2026-05-18 00:00:00,2026-05-18 00:00:00,2026-05-18 01:00:00,1,13.38,0.813
965,1,IPMA_simulado,2026-05-18 01:00:00,2026-05-18 01:00:00,2026-05-18 02:00:00,1,4.78,0.892
966,2,IPMA_simulado,2026-05-18 01:00:00,2026-05-18 01:00:00,2026-05-18 02:00:00,1,0,0.87
967,3,IPMA_simulado,2026-05-18 01:00:00,2026-05-18 01:00:00,2026-05-18 02:00:00,1,1.7,0.853
968,4,IPMA_simulado,2026-05-18 01:00:00,2026-05-18 01:00:00,2026-05-18 02:00:00,1,15.59,0.661
969,1,IPMA_simulado,2026-05-18 02:00:00,2026-05-18 02:00:00,2026-05-18 03:00:00,1,7.05,0.932
970,2,IPMA_simulado,2026-05-18 02:00:00,2026-05-18 02:00:00,2026-05-18 03:00:00,1,3.45,0.915
971,3,IPMA_simulado,2026-05-18 02:00:00,2026-05-18 02:00:00,2026-05-18 03:00:00,1,22.79,0.686
972,4,IPMA_simulado,2026-05-18 02:00:00,2026-05-18 02:00:00,2026-05-18 03:00:00,1,0,0.698
973,1,IPMA_simulado,2026-05-18 03:00:00,2026-05-18 03:00:00,2026-05-18 04:00:00,1,2.26,0.712
974,2,IPMA_simulado,2026-05-18 03:00:00,2026-05-18 03:00:00,2026-05-18 04:00:00,1,12.42,0.745
975,3,IPMA_simulado,2026-05-18 03:00:00,2026-05-18 03:00:00,2026-05-18 04:00:00,1,16.21,0.82
976,4,IPMA_simulado,2026-05-18 03:00:00,2026-05-18 03:00:00,2026-05-18 04:00:00,1,6.82,0.912
977,1,IPMA_simulado,2026-05-18 04:00:00,2026-05-18 04:00:00,2026-05-18 05:00:00,1,14.73,0.866
978,2,IPMA_simulado,2026-05-18 04:00:00,2026-05-18 04:00:00,2026-05-18 05:00:00,1,0,0.717
979,3,IPMA_simulado,2026-05-18 04:00:00,2026-05-18 04:00:00,2026-05-18 05:00:00,1,0,0.771
980,4,IPMA_simulado,2026-05-18 04:00:00,2026-05-18 04:00:00,2026-05-18 05:00:00,1,7.22,0.678
981,1,IPMA_simulado,2026-05-18 05:00:00,2026-05-18 05:00:00,2026-05-18 06:00:00,1,2.76,0.822
982,2,IPMA_simulado,2026-05-18 05:00:00,2026-05-18 05:00:00,2026-05-18 06:00:00,1,22.4,0.715
983,3,IPMA_simulado,2026-05-18 05:00:00,2026-05-18 05:00:00,2026-05-18 06:00:00,1,4.23,0.937
984,4,IPMA_simulado,2026-05-18 05:00:00,2026-05-18 05:00:00,2026-05-18 06:00:00,1,18.86,0.797
985,1,IPMA_simulado,2026-05-18 06:00:00,2026-05-18 06:00:00,2026-05-18 07:00:00,1,18.38,0.875
986,2,IPMA_simulado,2026-05-18 06:00:00,2026-05-18 06:00:00,2026-05-18 07:00:00,1,12.21,0.815
987,3,IPMA_simulado,2026-05-18 06:00:00,2026-05-18 06:00:00,2026-05-18 07:00:00,1,1.98,0.857
988,4,IPMA_simulado,2026-05-18 06:00:00,2026-05-18 06:00:00,2026-05-18 07:00:00,1,1.76,0.736
989,1,IPMA_simulado,2026-05-18 07:00:00,2026-05-18 07:00:00,2026-05-18 08:00:00,1,22.88,0.729
990,2,IPMA_simulado,2026-05-18 07:00:00,2026-05-18 07:00:00,2026-05-18 08:00:00,1,0,0.816
991,3,IPMA_simulado,2026-05-18 07:00:00,2026-05-18 07:00:00,2026-05-18 08:00:00,1,6.59,0.91
992,4,IPMA_simulado,2026-05-18 07:00:00,2026-05-18 07:00:00,2026-05-18 08:00:00,1,25.03,0.714
993,1,IPMA_simulado,2026-05-18 08:00:00,2026-05-18 08:00:00,2026-05-18 09:00:00,1,9.74,0.825
994,2,IPMA_simulado,2026-05-18 08:00:00,2026-05-18 08:00:00,2026-05-18 09:00:00,1,15.48,0.866
995,3,IPMA_simulado,2026-05-18 08:00:00,2026-05-18 08:00:00,2026-05-18 09:00:00,1,17.05,0.811
996,4,IPMA_simulado,2026-05-18 08:00:00,2026-05-18 08:00:00,2026-05-18 09:00:00,1,0,0.924
997,1,IPMA_simulado,2026-05-18 09:00:00,2026-05-18 09:00:00,2026-05-18 10:00:00,1,19.9,0.791
998,2,IPMA_simulado,2026-05-18 09:00:00,2026-05-18 09:00:00,2026-05-18 10:00:00,1,19.98,0.799
999,3,IPMA_simulado,2026-05-18 09:00:00,2026-05-18 09:00:00,2026-05-18 10:00:00,1,32.06,0.83
1000,4,IPMA_simulado,2026-05-18 09:00:00,2026-05-18 09:00:00,2026-05-18 10:00:00,1,9.15,0.94
1001,1,IPMA_simulado,2026-05-18 10:00:00,2026-05-18 10:00:00,2026-05-18 11:00:00,1,26.21,0.898
1002,2,IPMA_simulado,2026-05-18 10:00:00,2026-05-18 10:00:00,2026-05-18 11:00:00,1,4.2,0.707
1003,3,IPMA_simulado,2026-05-18 10:00:00,2026-05-18 10:00:00,2026-05-18 11:00:00,1,7.61,0.872
1004,4,IPMA_simulado,2026-05-18 10:00:00,2026-05-18 10:00:00,2026-05-18 11:00:00,1,8.33,0.868
1005,1,IPMA_simulado,2026-05-18 11:00:00,2026-05-18 11:00:00,2026-05-18 12:00:00,1,11.27,0.743
1006,2,IPMA_simulado,2026-05-18 11:00:00,2026-05-18 11:00:00,2026-05-18 12:00:00,1,5.66,0.87
1007,3,IPMA_simulado,2026-05-18 11:00:00,2026-05-18 11:00:00,2026-05-18 12:00:00,1,8.72,0.911
1008,4,IPMA_simulado,2026-05-18 11:00:00,2026-05-18 11:00:00,2026-05-18 12:00:00,1,0,0.821
1009,1,IPMA_simulado,2026-05-18 12:00:00,2026-05-18 12:00:00,2026-05-18 13:00:00,1,0,0.945
1010,2,IPMA_simulado,2026-05-18 12:00:00,2026-05-18 12:00:00,2026-05-18 13:00:00,1,0,0.744
1011,3,IPMA_simulado,2026-05-18 12:00:00,2026-05-18 12:00:00,2026-05-18 13:00:00,1,3.63,0.92
1012,4,IPMA_simulado,2026-05-18 12:00:00,2026-05-18 12:00:00,2026-05-18 13:00:00,1,0,0.89
1013,1,IPMA_simulado,2026-05-18 13:00:00,2026-05-18 13:00:00,2026-05-18 14:00:00,1,3.19,0.759
1014,2,IPMA_simulado,2026-05-18 13:00:00,2026-05-18 13:00:00,2026-05-18 14:00:00,1,7.61,0.808
1015,3,IPMA_simulado,2026-05-18 13:00:00,2026-05-18 13:00:00,2026-05-18 14:00:00,1,0,0.688
1016,4,IPMA_simulado,2026-05-18 13:00:00,2026-05-18 13:00:00,2026-05-18 14:00:00,1,13.33,0.774
1017,1,IPMA_simulado,2026-05-18 14:00:00,2026-05-18 14:00:00,2026-05-18 15:00:00,1,19.22,0.697
1018,2,IPMA_simulado,2026-05-18 14:00:00,2026-05-18 14:00:00,2026-05-18 15:00:00,1,3.2,0.722
1019,3,IPMA_simulado,2026-05-18 14:00:00,2026-05-18 14:00:00,2026-05-18 15:00:00,1,2.11,0.74
1020,4,IPMA_simulado,2026-05-18 14:00:00,2026-05-18 14:00:00,2026-05-18 15:00:00,1,49.84,0.743
1021,1,IPMA_simulado,2026-05-18 15:00:00,2026-05-18 15:00:00,2026-05-18 16:00:00,1,12.46,0.839
1022,2,IPMA_simulado,2026-05-18 15:00:00,2026-05-18 15:00:00,2026-05-18 16:00:00,1,12.27,0.728
1023,3,IPMA_simulado,2026-05-18 15:00:00,2026-05-18 15:00:00,2026-05-18 16:00:00,1,4.03,0.879
1024,4,IPMA_simulado,2026-05-18 15:00:00,2026-05-18 15:00:00,2026-05-18 16:00:00,1,0.67,0.691
1025,1,IPMA_simulado,2026-05-18 16:00:00,2026-05-18 16:00:00,2026-05-18 17:00:00,1,16.03,0.717
1026,2,IPMA_simulado,2026-05-18 16:00:00,2026-05-18 16:00:00,2026-05-18 17:00:00,1,31.81,0.866
1027,3,IPMA_simulado,2026-05-18 16:00:00,2026-05-18 16:00:00,2026-05-18 17:00:00,1,9.28,0.946
1028,4,IPMA_simulado,2026-05-18 16:00:00,2026-05-18 16:00:00,2026-05-18 17:00:00,1,18.97,0.745
1029,1,IPMA_simulado,2026-05-18 17:00:00,2026-05-18 17:00:00,2026-05-18 18:00:00,1,2.07,0.803
1030,2,IPMA_simulado,2026-05-18 17:00:00,2026-05-18 17:00:00,2026-05-18 18:00:00,1,0,0.691
1031,3,IPMA_simulado,2026-05-18 17:00:00,2026-05-18 17:00:00,2026-05-18 18:00:00,1,22.76,0.727
1032,4,IPMA_simulado,2026-05-18 17:00:00,2026-05-18 17:00:00,2026-05-18 18:00:00,1,0,0.818
1033,1,IPMA_simulado,2026-05-18 18:00:00,2026-05-18 18:00:00,2026-05-18 19:00:00,1,0.78,0.891
1034,2,IPMA_simulado,2026-05-18 18:00:00,2026-05-18 18:00:00,2026-05-18 19:00:00,1,15.95,0.829
1035,3,IPMA_simulado,2026-05-18 18:00:00,2026-05-18 18:00:00,2026-05-18 19:00:00,1,39.26,0.84
1036,4,IPMA_simulado,2026-05-18 18:00:00,2026-05-18 18:00:00,2026-05-18 19:00:00,1,6.14,0.688
1037,1,IPMA_simulado,2026-05-18 19:00:00,2026-05-18 19:00:00,2026-05-18 20:00:00,1,12.49,0.748
1038,2,IPMA_simulado,2026-05-18 19:00:00,2026-05-18 19:00:00,2026-05-18 20:00:00,1,15.09,0.83
1039,3,IPMA_simulado,2026-05-18 19:00:00,2026-05-18 19:00:00,2026-05-18 20:00:00,1,0,0.76
1040,4,IPMA_simulado,2026-05-18 19:00:00,2026-05-18 19:00:00,2026-05-18 20:00:00,1,17.32,0.904
1041,1,IPMA_simulado,2026-05-18 20:00:00,2026-05-18 20:00:00,2026-05-18 21:00:00,1,40.32,0.933
1042,2,IPMA_simulado,2026-05-18 20:00:00,2026-05-18 20:00:00,2026-05-18 21:00:00,1,19.25,0.916
1043,3,IPMA_simulado,2026-05-18 20:00:00,2026-05-18 20:00:00,2026-05-18 21:00:00,1,8.99,0.751
1044,4,IPMA_simulado,2026-05-18 20:00:00,2026-05-18 20:00:00,2026-05-18 21:00:00,1,8.67,0.734
1045,1,IPMA_simulado,2026-05-18 21:00:00,2026-05-18 21:00:00,2026-05-18 22:00:00,1,0,0.936
1046,2,IPMA_simulado,2026-05-18 21:00:00,2026-05-18 21:00:00,2026-05-18 22:00:00,1,0,0.902
1047,3,IPMA_simulado,2026-05-18 21:00:00,2026-05-18 21:00:00,2026-05-18 22:00:00,1,3.77,0.786
1048,4,IPMA_simulado,2026-05-18 21:00:00,2026-05-18 21:00:00,2026-05-18 22:00:00,1,17.2,0.66
1049,1,IPMA_simulado,2026-05-18 22:00:00,2026-05-18 22:00:00,2026-05-18 23:00:00,1,13.32,0.767
1050,2,IPMA_simulado,2026-05-18 22:00:00,2026-05-18 22:00:00,2026-05-18 23:00:00,1,9.12,0.73
1051,3,IPMA_simulado,2026-05-18 22:00:00,2026-05-18 22:00:00,2026-05-18 23:00:00,1,58.81,0.832
1052,4,IPMA_simulado,2026-05-18 22:00:00,2026-05-18 22:00:00,2026-05-18 23:00:00,1,20.82,0.837
1053,1,IPMA_simulado,2026-05-18 23:00:00,2026-05-18 23:00:00,2026-05-19 00:00:00,1,0,0.782
1054,2,IPMA_simulado,2026-05-18 23:00:00,2026-05-18 23:00:00,2026-05-19 00:00:00,1,11.56,0.691
1055,3,IPMA_simulado,2026-05-18 23:00:00,2026-05-18 23:00:00,2026-05-19 00:00:00,1,6.6,0.712
1056,4,IPMA_simulado,2026-05-18 23:00:00,2026-05-18 23:00:00,2026-05-19 00:00:00,1,33.97,0.733
1057,1,IPMA_simulado,2026-05-19 00:00:00,2026-05-19 00:00:00,2026-05-19 01:00:00,1,4.46,0.936
1058,2,IPMA_simulado,2026-05-19 00:00:00,2026-05-19 00:00:00,2026-05-19 01:00:00,1,1.64,0.817
1059,3,IPMA_simulado,2026-05-19 00:00:00,2026-05-19 00:00:00,2026-05-19 01:00:00,1,14.51,0.769
1060,4,IPMA_simulado,2026-05-19 00:00:00,2026-05-19 00:00:00,2026-05-19 01:00:00,1,21.06,0.807
1061,1,IPMA_simulado,2026-05-19 01:00:00,2026-05-19 01:00:00,2026-05-19 02:00:00,1,7.34,0.691
1062,2,IPMA_simulado,2026-05-19 01:00:00,2026-05-19 01:00:00,2026-05-19 02:00:00,1,9.31,0.812
1063,3,IPMA_simulado,2026-05-19 01:00:00,2026-05-19 01:00:00,2026-05-19 02:00:00,1,6.63,0.882
1064,4,IPMA_simulado,2026-05-19 01:00:00,2026-05-19 01:00:00,2026-05-19 02:00:00,1,4.2,0.707
1065,1,IPMA_simulado,2026-05-19 02:00:00,2026-05-19 02:00:00,2026-05-19 03:00:00,1,2.03,0.914
1066,2,IPMA_simulado,2026-05-19 02:00:00,2026-05-19 02:00:00,2026-05-19 03:00:00,1,10.92,0.928
1067,3,IPMA_simulado,2026-05-19 02:00:00,2026-05-19 02:00:00,2026-05-19 03:00:00,1,9.75,0.816
1068,4,IPMA_simulado,2026-05-19 02:00:00,2026-05-19 02:00:00,2026-05-19 03:00:00,1,0.09,0.92
1069,1,IPMA_simulado,2026-05-19 03:00:00,2026-05-19 03:00:00,2026-05-19 04:00:00,1,3.66,0.944
1070,2,IPMA_simulado,2026-05-19 03:00:00,2026-05-19 03:00:00,2026-05-19 04:00:00,1,5.29,0.949
1071,3,IPMA_simulado,2026-05-19 03:00:00,2026-05-19 03:00:00,2026-05-19 04:00:00,1,19.8,0.828
1072,4,IPMA_simulado,2026-05-19 03:00:00,2026-05-19 03:00:00,2026-05-19 04:00:00,1,5.42,0.796
1073,1,IPMA_simulado,2026-05-19 04:00:00,2026-05-19 04:00:00,2026-05-19 05:00:00,1,0,0.942
1074,2,IPMA_simulado,2026-05-19 04:00:00,2026-05-19 04:00:00,2026-05-19 05:00:00,1,35.34,0.894
1075,3,IPMA_simulado,2026-05-19 04:00:00,2026-05-19 04:00:00,2026-05-19 05:00:00,1,0,0.781
1076,4,IPMA_simulado,2026-05-19 04:00:00,2026-05-19 04:00:00,2026-05-19 05:00:00,1,3.44,0.687
1077,1,IPMA_simulado,2026-05-19 05:00:00,2026-05-19 05:00:00,2026-05-19 06:00:00,1,4.35,0.888
1078,2,IPMA_simulado,2026-05-19 05:00:00,2026-05-19 05:00:00,2026-05-19 06:00:00,1,3.34,0.937
1079,3,IPMA_simulado,2026-05-19 05:00:00,2026-05-19 05:00:00,2026-05-19 06:00:00,1,0.32,0.944
1080,4,IPMA_simulado,2026-05-19 05:00:00,2026-05-19 05:00:00,2026-05-19 06:00:00,1,11.27,0.933
1081,1,IPMA_simulado,2026-05-19 06:00:00,2026-05-19 06:00:00,2026-05-19 07:00:00,1,15.3,0.693
1082,2,IPMA_simulado,2026-05-19 06:00:00,2026-05-19 06:00:00,2026-05-19 07:00:00,1,12.01,0.777
1083,3,IPMA_simulado,2026-05-19 06:00:00,2026-05-19 06:00:00,2026-05-19 07:00:00,1,0.75,0.876
1084,4,IPMA_simulado,2026-05-19 06:00:00,2026-05-19 06:00:00,2026-05-19 07:00:00,1,6.42,0.842
1085,1,IPMA_simulado,2026-05-19 07:00:00,2026-05-19 07:00:00,2026-05-19 08:00:00,1,4.44,0.881
1086,2,IPMA_simulado,2026-05-19 07:00:00,2026-05-19 07:00:00,2026-05-19 08:00:00,1,0,0.829
1087,3,IPMA_simulado,2026-05-19 07:00:00,2026-05-19 07:00:00,2026-05-19 08:00:00,1,17.24,0.8
1088,4,IPMA_simulado,2026-05-19 07:00:00,2026-05-19 07:00:00,2026-05-19 08:00:00,1,14.58,0.724
1089,1,IPMA_simulado,2026-05-19 08:00:00,2026-05-19 08:00:00,2026-05-19 09:00:00,1,0,0.744
1090,2,IPMA_simulado,2026-05-19 08:00:00,2026-05-19 08:00:00,2026-05-19 09:00:00,1,10.25,0.774
1091,3,IPMA_simulado,2026-05-19 08:00:00,2026-05-19 08:00:00,2026-05-19 09:00:00,1,6.95,0.881
1092,4,IPMA_simulado,2026-05-19 08:00:00,2026-05-19 08:00:00,2026-05-19 09:00:00,1,13.06,0.904
1093,1,IPMA_simulado,2026-05-19 09:00:00,2026-05-19 09:00:00,2026-05-19 10:00:00,1,1.11,0.72
1094,2,IPMA_simulado,2026-05-19 09:00:00,2026-05-19 09:00:00,2026-05-19 10:00:00,1,0,0.825
1095,3,IPMA_simulado,2026-05-19 09:00:00,2026-05-19 09:00:00,2026-05-19 10:00:00,1,0,0.86
1096,4,IPMA_simulado,2026-05-19 09:00:00,2026-05-19 09:00:00,2026-05-19 10:00:00,1,37.47,0.887
1097,1,IPMA_simulado,2026-05-19 10:00:00,2026-05-19 10:00:00,2026-05-19 11:00:00,1,15.03,0.95
1098,2,IPMA_simulado,2026-05-19 10:00:00,2026-05-19 10:00:00,2026-05-19 11:00:00,1,0.05,0.788
1099,3,IPMA_simulado,2026-05-19 10:00:00,2026-05-19 10:00:00,2026-05-19 11:00:00,1,0,0.904
1100,4,IPMA_simulado,2026-05-19 10:00:00,2026-05-19 10:00:00,2026-05-19 11:00:00,1,1.21,0.791
1101,1,IPMA_simulado,2026-05-19 11:00:00,2026-05-19 11:00:00,2026-05-19 12:00:00,1,24.63,0.846
1102,2,IPMA_simulado,2026-05-19 11:00:00,2026-05-19 11:00:00,2026-05-19 12:00:00,1,9.05,0.88
1103,3,IPMA_simulado,2026-05-19 11:00:00,2026-05-19 11:00:00,2026-05-19 12:00:00,1,14.89,0.913
1104,4,IPMA_simulado,2026-05-19 11:00:00,2026-05-19 11:00:00,2026-05-19 12:00:00,1,11,0.677
1105,1,IPMA_simulado,2026-05-19 12:00:00,2026-05-19 12:00:00,2026-05-19 13:00:00,1,0,0.911
1106,2,IPMA_simulado,2026-05-19 12:00:00,2026-05-19 12:00:00,2026-05-19 13:00:00,1,19.11,0.877
1107,3,IPMA_simulado,2026-05-19 12:00:00,2026-05-19 12:00:00,2026-05-19 13:00:00,1,8.31,0.81
1108,4,IPMA_simulado,2026-05-19 12:00:00,2026-05-19 12:00:00,2026-05-19 13:00:00,1,1.09,0.746
1109,1,IPMA_simulado,2026-05-19 13:00:00,2026-05-19 13:00:00,2026-05-19 14:00:00,1,2.7,0.838
1110,2,IPMA_simulado,2026-05-19 13:00:00,2026-05-19 13:00:00,2026-05-19 14:00:00,1,16.74,0.856
1111,3,IPMA_simulado,2026-05-19 13:00:00,2026-05-19 13:00:00,2026-05-19 14:00:00,1,9.08,0.771
1112,4,IPMA_simulado,2026-05-19 13:00:00,2026-05-19 13:00:00,2026-05-19 14:00:00,1,27.67,0.72
1113,1,IPMA_simulado,2026-05-19 14:00:00,2026-05-19 14:00:00,2026-05-19 15:00:00,1,0,0.742
1114,2,IPMA_simulado,2026-05-19 14:00:00,2026-05-19 14:00:00,2026-05-19 15:00:00,1,3.3,0.702
1115,3,IPMA_simulado,2026-05-19 14:00:00,2026-05-19 14:00:00,2026-05-19 15:00:00,1,11,0.7
1116,4,IPMA_simulado,2026-05-19 14:00:00,2026-05-19 14:00:00,2026-05-19 15:00:00,1,0.94,0.744
1117,1,IPMA_simulado,2026-05-19 15:00:00,2026-05-19 15:00:00,2026-05-19 16:00:00,1,26.02,0.657
1118,2,IPMA_simulado,2026-05-19 15:00:00,2026-05-19 15:00:00,2026-05-19 16:00:00,1,2.26,0.729
1119,3,IPMA_simulado,2026-05-19 15:00:00,2026-05-19 15:00:00,2026-05-19 16:00:00,1,6.49,0.799
1120,4,IPMA_simulado,2026-05-19 15:00:00,2026-05-19 15:00:00,2026-05-19 16:00:00,1,4.28,0.772
1121,1,IPMA_simulado,2026-05-19 16:00:00,2026-05-19 16:00:00,2026-05-19 17:00:00,1,21.55,0.679
1122,2,IPMA_simulado,2026-05-19 16:00:00,2026-05-19 16:00:00,2026-05-19 17:00:00,1,3.68,0.657
1123,3,IPMA_simulado,2026-05-19 16:00:00,2026-05-19 16:00:00,2026-05-19 17:00:00,1,4.44,0.834
1124,4,IPMA_simulado,2026-05-19 16:00:00,2026-05-19 16:00:00,2026-05-19 17:00:00,1,20.86,0.804
1125,1,IPMA_simulado,2026-05-19 17:00:00,2026-05-19 17:00:00,2026-05-19 18:00:00,1,1.84,0.827
1126,2,IPMA_simulado,2026-05-19 17:00:00,2026-05-19 17:00:00,2026-05-19 18:00:00,1,9.8,0.835
1127,3,IPMA_simulado,2026-05-19 17:00:00,2026-05-19 17:00:00,2026-05-19 18:00:00,1,0.71,0.784
1128,4,IPMA_simulado,2026-05-19 17:00:00,2026-05-19 17:00:00,2026-05-19 18:00:00,1,0,0.904
1129,1,IPMA_simulado,2026-05-19 18:00:00,2026-05-19 18:00:00,2026-05-19 19:00:00,1,4.91,0.673
1130,2,IPMA_simulado,2026-05-19 18:00:00,2026-05-19 18:00:00,2026-05-19 19:00:00,1,12.95,0.776
1131,3,IPMA_simulado,2026-05-19 18:00:00,2026-05-19 18:00:00,2026-05-19 19:00:00,1,0,0.651
1132,4,IPMA_simulado,2026-05-19 18:00:00,2026-05-19 18:00:00,2026-05-19 19:00:00,1,17.22,0.805
1133,1,IPMA_simulado,2026-05-19 19:00:00,2026-05-19 19:00:00,2026-05-19 20:00:00,1,15.36,0.82
1134,2,IPMA_simulado,2026-05-19 19:00:00,2026-05-19 19:00:00,2026-05-19 20:00:00,1,20.37,0.713
1135,3,IPMA_simulado,2026-05-19 19:00:00,2026-05-19 19:00:00,2026-05-19 20:00:00,1,9.4,0.776
1136,4,IPMA_simulado,2026-05-19 19:00:00,2026-05-19 19:00:00,2026-05-19 20:00:00,1,1.5,0.856
1137,1,IPMA_simulado,2026-05-19 20:00:00,2026-05-19 20:00:00,2026-05-19 21:00:00,1,10.51,0.801
1138,2,IPMA_simulado,2026-05-19 20:00:00,2026-05-19 20:00:00,2026-05-19 21:00:00,1,26.16,0.864
1139,3,IPMA_simulado,2026-05-19 20:00:00,2026-05-19 20:00:00,2026-05-19 21:00:00,1,9.31,0.716
1140,4,IPMA_simulado,2026-05-19 20:00:00,2026-05-19 20:00:00,2026-05-19 21:00:00,1,13.22,0.766
1141,1,IPMA_simulado,2026-05-19 21:00:00,2026-05-19 21:00:00,2026-05-19 22:00:00,1,12.02,0.803
1142,2,IPMA_simulado,2026-05-19 21:00:00,2026-05-19 21:00:00,2026-05-19 22:00:00,1,1.96,0.697
1143,3,IPMA_simulado,2026-05-19 21:00:00,2026-05-19 21:00:00,2026-05-19 22:00:00,1,10.27,0.857
1144,4,IPMA_simulado,2026-05-19 21:00:00,2026-05-19 21:00:00,2026-05-19 22:00:00,1,0,0.837
1145,1,IPMA_simulado,2026-05-19 22:00:00,2026-05-19 22:00:00,2026-05-19 23:00:00,1,0,0.845
1146,2,IPMA_simulado,2026-05-19 22:00:00,2026-05-19 22:00:00,2026-05-19 23:00:00,1,9.41,0.754
1147,3,IPMA_simulado,2026-05-19 22:00:00,2026-05-19 22:00:00,2026-05-19 23:00:00,1,9.81,0.81
1148,4,IPMA_simulado,2026-05-19 22:00:00,2026-05-19 22:00:00,2026-05-19 23:00:00,1,1.44,0.849
1149,1,IPMA_simulado,2026-05-19 23:00:00,2026-05-19 23:00:00,2026-05-20 00:00:00,1,0,0.935
1150,2,IPMA_simulado,2026-05-19 23:00:00,2026-05-19 23:00:00,2026-05-20 00:00:00,1,17.13,0.919
1151,3,IPMA_simulado,2026-05-19 23:00:00,2026-05-19 23:00:00,2026-05-20 00:00:00,1,40.02,0.652
1152,4,IPMA_simulado,2026-05-19 23:00:00,2026-05-19 23:00:00,2026-05-20 00:00:00,1,8.21,0.86
1153,1,IPMA_simulado,2026-05-20 00:00:00,2026-05-20 00:00:00,2026-05-20 01:00:00,1,0,0.726
1154,2,IPMA_simulado,2026-05-20 00:00:00,2026-05-20 00:00:00,2026-05-20 01:00:00,1,2.05,0.777
1155,3,IPMA_simulado,2026-05-20 00:00:00,2026-05-20 00:00:00,2026-05-20 01:00:00,1,7.4,0.727
1156,4,IPMA_simulado,2026-05-20 00:00:00,2026-05-20 00:00:00,2026-05-20 01:00:00,1,8.87,0.671
1157,1,IPMA_simulado,2026-05-20 01:00:00,2026-05-20 01:00:00,2026-05-20 02:00:00,1,18,0.758
1158,2,IPMA_simulado,2026-05-20 01:00:00,2026-05-20 01:00:00,2026-05-20 02:00:00,1,0,0.686
1159,3,IPMA_simulado,2026-05-20 01:00:00,2026-05-20 01:00:00,2026-05-20 02:00:00,1,15.22,0.926
1160,4,IPMA_simulado,2026-05-20 01:00:00,2026-05-20 01:00:00,2026-05-20 02:00:00,1,0,0.7
1161,1,IPMA_simulado,2026-05-20 02:00:00,2026-05-20 02:00:00,2026-05-20 03:00:00,1,0,0.807
